search_time (s),config time (ms)
0,72412.89483825934
1,43410.81450530912
2,39747.072379861
3,38971.75223105816
4,31614.390087994474
5,30291.09990305355
6,30039.082011955816
7,29968.524838671416
8,29957.006407671415
9,29898.90737086601
10,29741.60562877824
13,29741.60562877824
15,29749.737859842655
16,29749.737859842655
19,30021.92277459131
21,29898.90737086601
23,29898.90737086601
25,30382.350271140658
27,30386.108528462883
28,30386.108528462883
30,30391.933576695355
31,30391.933576695355
34,30391.933576695355
36,30391.933576695355
37,30391.933576695355
38,30391.933576695355
39,30679.643616095047
42,30683.605692321966
43,30683.605692321966
44,30685.46179104828
45,30685.46179104828
48,31313.18001205355
49,31313.18001205355
50,31395.196705465496
52,30683.605692321966
53,31137.85226269536
55,30048.74634259131
56,30048.74634259131
58,31436.606468887963
59,31440.093172162844
60,31440.093172162844
61,31473.714692591308
62,31485.233123591308
63,31485.233123591308
64,31589.242240070715
65,31614.390087994474
66,31616.065808070714
67,31616.065808070714
68,31616.065808070714
70,31785.706385325888
71,31785.706385325888
73,31750.269091886235
74,31750.269091886235
75,32016.010460963083
76,32016.010460963083
77,31094.146298778232
78,31991.08235877824
79,32020.620452446914
80,32020.620452446914
81,32020.620452446914
82,32020.620452446914
83,32059.09869805355
84,32059.09869805355
85,32159.932371695362
87,32226.31718514065
88,32226.31718514065
89,32286.4813480874
90,32286.4813480874
91,32286.4813480874
92,32518.606029095045
93,32501.651416048277
94,32501.651416048277
95,32529.992423095042
96,32529.992423095042
97,32529.992423095042
98,32529.992423095042
100,32535.81059804828
101,32535.81059804828
103,30575.17770586601
104,32519.41970304828
105,32536.374316095043
106,32536.374316095043
107,32368.74329099447
109,30575.17770586601
111,31313.180012053548
112,31429.52437832197
113,31429.52437832197
114,31429.52437832197
116,32950.25160788796
117,32950.25160788796
118,32950.79531916284
119,32950.79531916284
120,32950.79531916284
121,32950.79531916284
122,32954.476766887965
123,32955.02047816284
125,32451.604487321965
126,33025.958109912135
127,33029.51572707071
128,32286.4813480874
129,33197.52317332197
