search_time (s),config time (ms)
0,44694.62180224273
1,34656.38826724273
2,32430.189288723435
3,32430.189288723435
4,41690.40795372344
5,32430.189288723435
6,32430.189288723435
7,32430.189288723435
8,32430.189288723435
9,32430.189288723435
10,32430.189288723435
11,32430.189288723435
12,32430.189288723435
13,32430.189288723435
14,32430.189288723435
15,33441.611944010125
16,33441.611944010125
17,33441.611944010125
18,33441.611944010125
19,33441.611944010125
20,33441.611944010125
21,33441.611944010125
22,33441.611944010125
23,33441.611944010125
24,33441.611944010125
25,34656.38826724273
26,34656.38826724273
27,34656.38826724273
28,34656.38826724273
29,34656.38826724273
30,34656.38826724273
31,34656.38826724273
32,34656.38826724273
33,34656.38826724273
34,34656.38826724273
35,34834.82341430399
36,34834.82341430399
37,34834.82341430399
38,34834.82341430399
39,34834.82341430399
40,34834.82341430399
41,34834.82341430399
42,34834.82341430399
43,34834.82341430399
44,34834.82341430399
45,32430.189288723435
46,32430.189288723435
47,32430.189288723435
48,32430.189288723435
49,32430.189288723435
50,32430.189288723435
51,32430.189288723435
52,32430.189288723435
53,32430.189288723435
54,32430.189288723435
55,32430.189288723435
56,32430.189288723435
57,33189.24101511183
58,33189.24101511183
59,33189.24101511183
60,33189.24101511183
61,33189.24101511183
62,33441.611944010125
63,33441.611944010125
64,33441.611944010125
65,33441.611944010125
66,33441.611944010125
67,34656.38826724273
68,34656.38826724273
69,34656.38826724273
70,34656.38826724273
71,34656.38826724273
72,34834.82341430399
73,34834.82341430399
74,34834.82341430399
75,34834.82341430399
76,34834.82341430399
77,35214.09619872344
78,35214.09619872344
79,35214.09619872344
80,35214.09619872344
81,35299.67525503672
82,35299.67525503672
83,35299.67525503672
84,35299.67525503672
85,35299.67525503672
86,35819.8903239047
87,35819.8903239047
88,35819.8903239047
89,35819.8903239047
90,35819.8903239047
91,35214.09619872344
92,35214.09619872344
93,35214.09619872344
94,35214.09619872344
95,35214.09619872344
96,35880.29427460423
97,35880.29427460423
98,35880.29427460423
99,35880.29427460423
100,36290.94749501013
