search_time (s),config time (ms)
0,27966.335443411586
1,21219.366049411587
2,19736.6577976238
3,17453.4123856238
4,16654.01077927478
5,15321.96634254009
6,15314.494081920893
10,15314.365762920894
16,15314.193349194686
25,15314.193349194686
31,15310.517982194686
35,15310.517982194686
41,15310.517982194686
46,15310.517982194686
49,15314.494081920893
53,15310.517982194686
58,15310.517982194686
59,15314.494081920893
60,15314.494081920893
63,15314.193349194686
66,15314.193349194686
67,15314.193349194686
68,15314.494081920893
74,15310.517982194686
79,15310.517982194686
80,15314.494081920893
86,15314.74392754009
92,15314.74392754009
95,15314.74392754009
96,15314.74392754009
102,15314.74392754009
103,15314.74392754009
106,15314.74392754009
109,15318.041129920894
110,15318.041129920894
116,15314.74392754009
118,15366.185678901524
119,15366.185678901524
125,15314.74392754009
127,15366.185678901524
128,15366.185678901524
132,15314.365762920894
135,15314.365762920894
139,15314.74392754009
140,15314.74392754009
147,15369.861045901524
153,15370.033459627732
156,15369.861045901524
160,15369.861045901524
161,15369.861045901524
162,15370.161778627731
164,15370.161778627731
166,15370.161778627731
170,15314.74392754009
174,15314.74392754009
179,15314.74392754009
180,15314.74392754009
183,15314.74392754009
189,15314.74392754009
190,15314.74392754009
191,15314.74392754009
195,15366.185678901524
199,15366.185678901524
202,15366.185678901524
206,15369.861045901524
211,15369.861045901524
212,15369.861045901524
213,15370.161778627731
215,15370.161778627731
216,15370.161778627731
219,15373.408093901524
221,15370.033459627732
222,15373.408093901524
225,15370.033459627732
226,15373.408093901524
227,15373.708826627731
228,15373.708826627731
230,15370.033459627732
232,15373.708826627731
238,15314.74392754009
243,15314.494081920893
251,15314.365762920894
252,15314.365762920894
253,15314.74392754009
254,15370.033459627732
255,15370.033459627732
256,15370.161778627731
257,15370.161778627731
258,15373.708826627731
259,15373.708826627731
260,15373.708826627731
261,15373.708826627731
262,15373.708826627731
263,15373.708826627731
264,15373.708826627731
265,15373.708826627731
266,15373.708826627731
267,15373.708826627731
268,15373.708826627731
269,15377.255874627732
270,15377.384193627731
