search_time (s),config time (ms)
0,140435.70397582595
1,55540.537022895944
2,30546.112809956467
3,15225.166228978229
4,14064.284567861994
5,13306.218595116308
6,13306.218595116308
7,13306.218595116308
8,13306.218595116308
9,13306.218595116308
10,13306.218595116308
11,13306.218595116308
12,13812.525540095447
13,13812.525540095447
14,13812.525540095447
15,13812.525540095447
16,13812.525540095447
17,14064.284567861994
18,14064.284567861994
19,14064.284567861994
20,14064.284567861994
21,14064.284567861994
22,15225.166228978229
23,15225.166228978229
24,15225.166228978229
25,15225.166228978229
26,15225.166228978229
27,30546.112809956467
28,30546.112809956467
29,30546.112809956467
30,30546.112809956467
31,30546.112809956467
32,55540.537022895944
33,55540.537022895944
34,55540.537022895944
35,55540.537022895944
36,55540.537022895944
37,140435.70397582595
38,140435.70397582595
39,140435.70397582595
40,140435.70397582595
41,140435.70397582595
