search_time (s),config time (ms)
0,32681.040833835887
1,28077.96017831993
2,25851.982495777593
3,17394.42484177759
4,16546.60835887349
5,15080.6812741388
6,14822.017961779738
7,14820.933800325456
8,14820.666843922383
9,14811.535076922384
12,14811.535076922384
15,14812.886194779738
17,14811.535076922384
19,14811.535076922384
20,14812.886194779738
22,14811.535076922384
25,14811.535076922384
26,14812.850457325458
27,14812.886194779738
28,14820.666843922383
29,14820.666843922383
31,14820.666843922383
33,14820.933800325456
34,14820.933800325456
35,14820.933800325456
37,14820.933800325456
39,14820.666843922383
40,14820.933800325456
42,14820.933800325456
43,14820.933800325456
44,14820.933800325456
45,14820.933800325456
46,14812.850457325458
47,14820.933800325456
48,14820.933800325456
49,14820.933800325456
51,14820.933800325456
52,14820.933800325456
53,14820.933800325456
54,14820.933800325456
55,14820.933800325456
56,14820.933800325456
57,14820.933800325456
58,14820.933800325456
59,14820.933800325456
60,14820.933800325456
61,14820.933800325456
62,14820.933800325456
64,14822.017961779738
66,14822.017961779738
67,14822.017961779738
68,14822.017961779738
69,14822.017961779738
70,14822.017961779738
72,14812.583500922385
73,14812.583500922385
74,14822.284918182811
75,14822.284918182811
77,14822.284918182811
78,14840.610890786676
80,14840.610890786676
81,14840.610890786676
83,14841.659314786677
84,14849.742657786677
85,14849.742657786677
86,14849.742657786677
87,14849.742657786677
88,14849.742657786677
89,14849.742657786677
90,14820.666843922383
91,14850.00961418975
92,14850.00961418975
93,14850.00961418975
94,14850.00961418975
95,14850.00961418975
96,14850.00961418975
97,14850.00961418975
99,15080.508860412592
101,15080.6812741388
102,15080.6812741388
103,15080.6812741388
104,15080.6812741388
105,15080.6812741388
106,15080.6812741388
108,15202.00371471106
109,15202.00371471106
110,15202.00371471106
111,15202.253560330257
113,15202.253560330257
114,15202.253560330257
115,15202.253560330257
116,15202.253560330257
117,15202.253560330257
118,15202.253560330257
119,15207.040774412591
120,15207.040774412591
121,15210.716141412591
122,15210.716141412591
123,15210.716141412591
124,15210.716141412591
125,15210.716141412591
