search_time (s),config time (ms)
0,27430.224953989615
1,19968.565784591276
2,18302.629780110266
3,16329.06393411026
4,15466.090069864973
5,15458.036907047293
16,15458.036907047293
22,15458.036907047293
28,15458.712875864972
29,15458.712875864972
37,15458.036907047293
46,15458.036907047293
52,15458.036907047293
57,15458.036907047293
58,15458.712875864972
65,15458.712875864972
66,15458.712875864972
69,15458.712875864972
72,15458.712875864972
73,15458.712875864972
85,15458.036907047293
92,15458.036907047293
96,15458.036907047293
100,15454.859392589513
103,15454.859392589513
109,15458.093793047294
115,15454.859392589513
118,15454.859392589513
122,15458.712875864972
123,15458.712875864972
128,15458.712875864972
133,15458.712875864972
135,15461.753947047293
136,15461.753947047293
137,15461.753947047293
141,15501.389765193142
142,15501.389765193142
144,15501.389765193142
145,15501.389765193142
150,15504.567279650923
151,15504.567279650923
155,15504.567279650923
156,15504.567279650923
160,15458.712875864972
161,15504.567279650923
163,15504.567279650923
167,15454.859392589513
174,15454.859392589513
175,15504.567279650923
176,15504.567279650923
181,15504.624165650923
184,15504.567279650923
189,15504.567279650923
195,15504.567279650923
202,15504.567279650923
208,15504.567279650923
213,15501.389765193142
217,15501.389765193142
218,15504.567279650923
219,15504.624165650923
222,15504.624165650923
226,15504.624165650923
230,15504.624165650923
231,15505.049919193141
232,15505.049919193141
233,15505.049919193141
236,15504.567279650923
237,15505.049919193141
240,15458.712875864972
247,15458.712875864972
248,15508.284319650922
249,15508.284319650922
250,15508.284319650922
251,15508.284319650922
252,15508.284319650922
253,15508.284319650922
254,15508.284319650922
255,15508.284319650922
256,15508.284319650922
257,15508.284319650922
258,15508.284319650922
259,15508.284319650922
260,15508.284319650922
261,15508.284319650922
262,15508.766959193143
263,15508.766959193143
264,15511.944473650921
265,15512.001359650922
266,15512.001359650922
267,15512.001359650922
268,15512.001359650922
269,15512.001359650922
270,15512.427113193142
271,15708.238921514996
272,15708.238921514996
273,15708.238921514996
274,15708.238921514996
275,15708.238921514996
276,15708.238921514996
277,15708.238921514996
278,15708.238921514996
