search_time (s),config time (ms)
0,46680.76031684024
1,25088.23187028007
2,21810.132234280074
3,20320.62399016305
4,15497.47956212633
5,14735.393930203925
6,14529.952866149182
7,14414.55729129551
10,14414.55729129551
11,14544.086320641003
12,14727.823406928464
13,14665.195200673785
15,14715.189513662315
16,14731.733776203922
17,14784.520474662315
18,14784.520474662315
19,15294.23758594448
20,15294.23758594448
21,15294.23758594448
22,15495.771869335282
23,15495.771869335282
24,15516.810684670138
25,15516.810684670138
26,15516.810684670138
27,15524.167950549396
28,15524.167950549396
29,15585.517550253759
30,15585.517550253759
31,15585.517550253759
32,15585.517550253759
33,15622.492879149182
35,14818.35463535661
36,14818.35463535661
37,15129.855617673786
38,15714.67429044713
39,15753.448658662315
40,15444.80943311319
42,15448.469587113192
43,16104.267479384936
44,14632.625642307765
46,14632.625642307765
47,14894.218433602367
48,15444.133464295512
49,15444.133464295512
51,14784.520474662315
52,14784.520474662315
53,14665.195200673783
55,15268.984566662313
56,15497.916873549397
57,15787.950724205566
58,15499.974886641003
59,15822.779619662315
60,15822.779619662315
61,15926.339068423587
62,16104.473528163051
63,16106.129147384936
64,16106.129147384936
65,16106.129147384936
66,16106.411872163051
67,16386.003034295514
69,15986.266952744003
71,15761.116619928463
72,14808.569028423586
73,14808.569028423586
74,15791.185124663347
75,16405.15043111319
76,15784.290570205567
77,16412.52762511319
78,16420.94054894448
79,16420.94054894448
81,16411.851656295512
82,15795.327918205567
84,15484.623024744002
85,16052.521056975766
86,16052.521056975766
87,16473.771540126334
88,16473.771540126334
89,16473.771540126334
91,15753.448658662315
92,16481.371564126333
93,14536.016661641004
94,16020.315666670134
95,16020.315666670134
96,16020.315666670134
97,16583.424190641002
98,16594.520763149183
99,15783.807930663346
100,16615.18591433528
101,16615.18591433528
102,16615.18591433528
104,16618.83195112633
105,16618.83195112633
106,16625.814585641
107,16628.841499149185
108,15019.962607744003
109,15884.643571356613
110,16629.502782687265
111,16629.502782687265
112,16665.427936158983
113,16665.427936158983
114,16020.315666670134
