search_time (s),config time (ms)
0,31965.195861914926
1,27429.938715914926
2,25638.196923706757
3,16429.954567065004
4,16267.682155347993
5,15347.261524228797
6,14946.29624309592
7,14945.259280004311
9,14936.168571004311
23,14936.168571004311
34,14937.884518937339
35,14937.884518937339
51,14937.884518937339
58,14936.168571004313
65,14936.168571004313
66,14945.259280004311
73,14945.259280004311
74,14945.259280004311
81,14946.296243095918
86,14945.259280004311
92,14946.296243095918
93,14946.296243095918
94,14946.296243095918
100,14946.296243095918
101,14946.296243095918
102,14946.296243095918
103,14946.296243095918
104,14946.296243095918
105,14946.296243095918
106,14946.296243095918
109,14946.29624309592
119,14946.975227937337
124,14946.975227937337
131,14937.884518937339
141,14937.884518937339
142,14946.975227937337
150,14946.975227937337
153,14946.975227937339
158,14948.012191028945
159,14948.012191028945
164,14948.012191028945
165,14948.012191028945
166,14948.012191028945
175,14938.226584095917
179,14938.226584095917
183,14961.058469214442
189,14961.058469214442
190,14961.058469214442
191,14961.058469214442
200,14961.058469214442
201,14961.058469214442
202,14961.058469214442
203,14961.058469214442
204,14961.058469214442
205,14961.058469214442
212,14961.058469214442
214,14970.149178214442
219,14970.149178214442
226,14970.149178214442
227,14970.149178214442
228,14970.149178214442
229,14970.149178214442
230,14970.149178214442
231,14970.149178214442
232,14970.149178214442
237,14971.186141306047
242,14971.186141306047
243,14971.186141306047
244,14971.186141306047
249,14971.186141306047
250,14971.186141306047
252,15193.3766532288
253,15194.052622046478
254,15194.052622046478
255,15194.052622046478
256,15194.052622046478
257,15197.287022504257
258,15197.287022504257
259,15197.287022504257
260,15197.712776046477
261,15197.712776046477
262,15197.712776046477
263,15347.261524228797
264,15347.261524228797
265,15347.261524228797
266,15347.261524228797
267,15347.261524228797
268,15347.937493046478
269,15347.937493046478
270,15347.937493046478
271,15351.171893504257
272,15351.171893504257
273,15351.171893504257
274,15351.171893504257
275,15351.597647046478
276,15351.597647046478
277,15351.597647046478
278,15351.597647046478
279,15351.597647046478
280,15351.597647046478
281,15351.597647046478
