search_time (s),config time (ms)
0,27967.584353199432
1,18649.315603683466
2,17477.59165705253
3,16698.337885856232
4,15366.29344912154
5,15366.29344912154
6,16991.467684439343
7,24594.983065856235
8,15366.29344912154
9,15366.29344912154
10,15366.29344912154
11,15366.29344912154
12,15366.29344912154
13,15366.29344912154
14,15366.29344912154
15,15366.29344912154
16,15366.29344912154
17,15366.29344912154
18,16495.110629099017
19,16495.110629099017
20,16495.110629099017
21,16495.110629099017
22,16495.110629099017
23,16495.110629099017
24,16495.110629099017
25,16495.110629099017
26,16495.110629099017
27,16495.110629099017
28,16698.337885856232
29,16698.337885856232
30,16698.337885856232
31,16698.337885856232
32,16698.337885856232
33,16840.06604000182
34,16840.06604000182
35,16840.06604000182
36,16840.06604000182
37,16840.06604000182
38,16840.06604000182
39,16840.06604000182
40,16840.06604000182
41,16840.06604000182
42,16840.06604000182
43,16991.467684439343
44,16991.467684439343
45,16991.467684439343
46,16991.467684439343
47,16991.467684439343
48,17477.59165705253
49,17477.59165705253
50,17477.59165705253
51,17477.59165705253
52,17477.59165705253
53,18649.315603683466
54,18649.315603683466
55,18649.315603683466
56,18649.315603683466
57,18649.315603683466
58,18649.315603683466
59,18649.315603683466
60,18649.315603683466
61,18649.315603683466
62,18649.315603683466
63,18649.315603683466
64,18649.315603683466
65,18649.315603683466
66,18649.315603683466
67,18649.315603683466
68,15421.961145828378
69,15421.961145828378
70,15421.961145828378
71,15421.961145828378
72,15421.961145828378
73,16495.110629099017
74,16495.110629099017
75,16495.110629099017
76,16495.110629099017
77,17079.29084951771
78,17079.29084951771
79,17079.29084951771
80,17079.29084951771
81,17275.28694412154
82,17275.28694412154
83,17275.28694412154
84,17275.28694412154
85,17275.28694412154
86,18472.448813099014
87,18472.448813099014
88,18472.448813099014
89,18472.448813099014
90,16698.337885856232
91,16698.337885856232
92,16698.337885856232
93,16698.337885856232
94,16698.337885856232
95,16991.467684439343
96,16991.467684439343
97,16991.467684439343
98,16991.467684439343
99,17477.59165705253
100,17477.59165705253
