search_time (s),config time (ms)
0,37997.75001804806
1,21096.817252359066
2,17065.395274797298
3,15398.643475949057
4,14708.157475917458
5,14420.814219448072
17,14420.814219448072
22,14708.157475917458
26,14708.157475917458
27,14708.157475917458
28,14721.857619721737
31,14721.857619721737
32,14721.857619721737
33,14721.857619721737
34,14721.857619721737
35,14721.857619721737
38,14723.458583198288
40,14723.458583198288
41,14723.458583198288
42,14723.458583198288
43,14723.458583198288
44,14723.458583198288
50,14708.157475917458
56,14708.157475917458
57,14708.157475917458
58,14726.044039157598
59,14726.044039157598
60,14726.044039157598
61,14735.882171924397
65,14735.882171924397
67,14747.352609262896
68,14747.352609262896
69,14747.352609262896
74,14750.933433586031
75,14750.933433586031
76,14750.933433586031
77,14750.933433586031
78,14750.933433586031
79,14750.933433586031
83,14971.628174035854
90,15042.482361178498
95,15051.614128178499
101,15051.881084581571
106,14735.882171924397
110,15112.670181299902
112,15150.32587412961
113,15150.32587412961
114,15150.32587412961
115,15150.32587412961
116,15150.32587412961
117,15150.32587412961
118,15150.32587412961
126,14735.882171924397
128,14735.882171924397
129,14735.882171924397
130,14735.882171924397
131,14735.882171924397
134,15042.482361178498
140,15103.538414299901
145,15398.515156949057
146,15398.515156949057
147,15398.515156949057
148,15398.515156949057
157,15427.934572740809
158,15427.934572740809
159,15427.934572740809
160,15427.934572740809
164,15436.480082448072
166,15436.480082448072
169,15436.480082448072
170,15436.480082448072
171,15436.480082448072
172,15436.480082448072
173,15436.480082448072
174,15436.480082448072
175,15436.480082448072
176,15436.480082448072
177,15436.480082448072
178,15436.480082448072
179,15436.480082448072
184,15450.447182655425
190,15436.480082448072
193,15436.480082448072
194,15436.480082448072
195,15436.480082448072
196,15436.480082448072
197,15450.447182655425
198,15450.447182655425
199,15450.447182655425
200,15450.447182655425
203,15043.833479035853
206,15043.833479035853
213,15043.833479035853
217,14735.882171924397
218,15452.048146131976
221,15531.9207751785
223,15658.911098917459
224,15658.911098917459
225,15658.911098917459
228,15658.911098917459
230,15703.040700516569
