search_time (s),config time (ms)
0,37092.24693687758
1,20557.31634431742
2,16830.13370935891
3,15547.972284333824
4,14832.808502566602
5,14516.307986475867
18,14516.307986475867
30,14829.35623903305
34,14832.8085025666
35,14832.8085025666
42,14832.8085025666
46,14831.778771823954
47,14843.508584823954
51,14845.900501574659
54,14845.900501574659
55,14845.900501574659
56,14845.900501574659
61,14832.808502566602
63,14866.20104566791
69,14868.398483034085
70,14868.398483034085
71,14868.398483034085
77,14887.880543100026
83,14887.880543100026
87,14887.880543100026
93,14999.294449973102
94,15008.385158973102
98,15008.385158973102
99,15035.552205370548
100,15035.552205370548
101,15035.552205370548
102,15035.552205370548
103,15035.552205370548
104,15035.552205370548
105,15035.552205370548
110,15301.104924838983
114,15345.251635833885
115,15345.251635833885
116,15345.251635833885
122,15346.676603846818
123,15346.676603846818
124,15346.676603846818
125,15346.676603846818
126,15346.676603846818
127,15346.676603846818
130,15346.810165846819
131,15346.810165846819
132,15346.810165846819
141,15347.388994307159
150,14855.982452843706
152,14855.982452843706
158,15347.388994307159
159,15347.388994307159
160,15347.388994307159
161,15347.388994307159
165,15350.623394764938
170,15350.623394764938
173,15351.242477582618
176,15351.242477582618
177,15351.242477582618
178,15351.242477582618
179,15351.242477582618
180,15351.242477582618
181,15351.242477582618
182,15351.242477582618
183,15351.242477582618
184,15351.242477582618
185,15351.242477582618
186,15351.242477582618
187,15351.242477582618
188,15351.242477582618
193,15127.749652505085
198,15127.749652505085
199,15382.472307191632
200,15382.472307191632
203,15383.151292033052
207,15545.884159475869
208,15545.884159475869
210,15545.884159475869
211,15545.884159475869
212,15545.884159475869
218,15547.972284333824
221,15547.972284333824
222,15547.972284333824
223,15547.972284333824
224,15547.972284333824
225,15547.972284333824
230,14832.8085025666
233,14832.808502566602
234,15547.972284333824
235,15547.972284333824
236,15547.972284333824
237,15547.972284333824
238,15547.972284333824
241,15493.88621406471
246,15492.849250973104
247,15547.972284333824
248,15547.972284333824
251,15547.972284333824
252,15547.972284333824
253,15547.972284333824
