search_time (s),config time (ms)
0,65087.07842080289
1,31913.80798224273
2,16594.959269462648
3,15474.359432613088
4,14428.723093613089
5,13820.047946214685
6,13820.047946214685
7,14803.512659214686
8,14292.778022214687
9,13820.047946214685
10,13820.047946214685
11,13820.047946214685
12,13820.047946214685
13,13820.047946214685
14,14292.778022214687
15,14292.778022214687
16,14292.778022214687
17,14292.778022214687
18,14292.778022214687
19,14428.723093613089
20,14428.723093613089
21,14428.723093613089
22,14428.723093613089
23,14428.723093613089
24,14474.103097861595
25,14474.103097861595
26,14474.103097861595
27,14474.103097861595
28,14474.103097861595
29,14803.512659214686
30,14803.512659214686
31,14803.512659214686
32,14803.512659214686
33,14803.512659214686
34,14916.84733961309
35,14916.84733961309
36,14916.84733961309
37,14916.84733961309
38,14916.84733961309
39,14956.875738861594
40,14956.875738861594
41,14956.875738861594
42,14956.875738861594
43,14956.875738861594
44,15474.359432613088
45,15474.359432613088
46,15474.359432613088
47,15474.359432613088
48,15474.359432613088
49,15490.001586861597
50,15490.001586861597
51,15490.001586861597
52,15490.001586861597
53,15490.001586861597
54,15531.378791255216
55,15531.378791255216
56,15531.378791255216
57,15531.378791255216
58,15531.378791255216
59,15969.822944462641
60,15969.822944462641
61,15969.822944462641
62,15969.822944462641
63,15969.822944462641
64,16594.959269462648
65,16594.959269462648
66,16594.959269462648
67,16594.959269462648
68,16594.959269462648
69,31503.084150991777
70,31503.084150991777
71,31503.084150991777
72,31503.084150991777
73,31503.084150991777
74,31913.80798224273
75,31913.80798224273
76,31913.80798224273
77,31913.80798224273
78,31913.80798224273
79,32543.79645999178
80,32543.79645999178
81,32543.79645999178
82,32543.79645999178
83,32543.79645999178
84,65087.07842080289
85,65087.07842080289
86,65087.07842080289
87,65087.07842080289
88,65087.07842080289
89,66830.33606046486
90,66830.33606046486
91,66830.33606046486
92,66830.33606046486
93,66830.33606046486
94,68581.94428146486
95,68581.94428146486
96,68581.94428146486
97,68581.94428146486
98,68581.94428146486
