search_time (s),config time (ms)
0,37997.75001804806
1,21096.817252359066
2,17065.395274797298
3,15398.643475949057
4,14708.157475917458
5,14420.814219448072
8,14420.814219448072
9,14708.157475917458
10,14708.157475917458
11,14708.157475917458
12,14721.857619721737
13,14721.857619721737
14,14721.857619721737
15,14721.857619721737
16,14721.857619721737
17,14721.857619721737
18,14723.458583198288
19,14723.458583198288
20,14723.458583198288
21,14723.458583198288
22,14723.458583198288
23,14723.458583198288
25,14708.157475917458
27,14708.157475917458
28,14708.157475917458
29,14726.044039157598
30,14726.044039157598
31,14726.044039157598
32,14735.882171924397
33,14735.882171924397
34,14747.352609262896
35,14747.352609262896
36,14747.352609262896
37,14750.933433586031
38,14750.933433586031
39,14750.933433586031
40,14750.933433586031
41,14750.933433586031
42,14750.933433586031
43,14971.628174035854
45,15042.482361178498
46,15051.614128178499
47,15051.881084581571
48,14735.882171924397
49,15112.670181299902
50,15150.32587412961
51,15150.32587412961
52,15150.32587412961
53,15150.32587412961
54,15150.32587412961
55,15150.32587412961
56,15150.32587412961
58,14735.882171924397
59,14735.882171924397
60,14735.882171924397
61,14735.882171924397
62,14735.882171924397
63,15042.482361178498
64,15103.538414299901
65,15398.515156949057
66,15398.515156949057
67,15398.515156949057
68,15398.515156949057
70,15427.934572740809
71,15427.934572740809
72,15427.934572740809
73,15427.934572740809
74,15436.480082448072
75,15436.480082448072
76,15436.480082448072
77,15436.480082448072
78,15436.480082448072
79,15436.480082448072
80,15436.480082448072
81,15436.480082448072
82,15436.480082448072
83,15436.480082448072
84,15436.480082448072
85,15436.480082448072
86,15436.480082448072
87,15450.447182655425
88,15436.480082448072
89,15436.480082448072
90,15436.480082448072
91,15436.480082448072
92,15436.480082448072
93,15450.447182655425
94,15450.447182655425
95,15450.447182655425
96,15450.447182655425
97,15043.833479035853
98,15043.833479035853
99,15043.833479035853
100,14735.882171924397
101,15452.048146131976
102,15531.9207751785
103,15658.911098917459
104,15658.911098917459
105,15658.911098917459
106,15658.911098917459
107,15703.040700516569
