search_time (s),config time (ms)
0,54726.02565147236
1,32876.57554078337
2,17134.231389938886
3,15563.881117168148
4,14514.708336168147
5,13716.21035224399
6,13716.21035224399
7,14691.67828624399
8,14187.84403924399
9,13716.21035224399
10,13716.21035224399
11,13716.21035224399
12,13716.21035224399
13,13716.21035224399
14,14187.84403924399
15,14187.84403924399
16,14187.84403924399
17,14187.84403924399
18,14187.84403924399
19,14447.747097642143
20,14447.747097642143
21,14447.747097642143
22,14447.747097642143
23,14447.747097642143
24,14514.708336168147
25,14514.708336168147
26,14514.708336168147
27,14514.708336168147
28,14514.708336168147
29,14691.67828624399
30,14691.67828624399
31,14691.67828624399
32,14691.67828624399
33,14691.67828624399
34,14930.404449642141
35,14930.404449642141
36,14930.404449642141
37,14930.404449642141
38,14930.404449642141
39,14998.69035016815
40,14998.69035016815
41,14998.69035016815
42,14998.69035016815
43,14998.69035016815
44,15461.407665642142
45,15461.407665642142
46,15461.407665642142
47,15461.407665642142
48,15461.407665642142
49,15563.881117168148
50,15563.881117168148
51,15563.881117168148
52,15563.881117168148
53,15563.881117168148
54,16135.38726105776
55,16135.38726105776
56,16135.38726105776
57,16135.38726105776
58,16135.38726105776
59,16465.35771993888
60,16465.35771993888
61,16465.35771993888
62,16465.35771993888
63,16465.35771993888
64,17134.231389938886
65,17134.231389938886
66,17134.231389938886
67,17134.231389938886
68,17134.231389938886
69,32602.667890221604
70,32602.667890221604
71,32602.667890221604
72,32602.667890221604
73,32602.667890221604
74,32876.57554078337
75,32876.57554078337
76,32876.57554078337
77,32876.57554078337
78,32876.57554078337
79,33628.56579822161
80,33628.56579822161
81,33628.56579822161
82,33628.56579822161
83,33628.56579822161
84,54726.02565147236
85,54726.02565147236
86,54726.02565147236
87,54726.02565147236
88,54726.02565147236
89,55796.84189954928
90,55796.84189954928
91,55796.84189954928
92,55796.84189954928
93,55796.84189954928
94,57474.693866549285
95,57474.693866549285
96,57474.693866549285
97,57474.693866549285
98,57474.693866549285
