search_time (s),config time (ms)
0,90684.37109346819
1,62172.348511466174
2,58504.0356239044
3,56958.5849895894
4,55197.46936841546
5,53761.12681285471
6,53437.41435671648
14,53195.572509362384
34,53195.572509362384
45,53195.572509362384
51,53196.854625110864
54,53761.12681285471
55,53761.12681285471
56,53761.12681285471
57,53761.12681285471
64,54038.74364305681
70,54417.54547436239
71,54497.08324958939
79,55159.102987012004
81,55160.38510276048
89,54413.35808136239
99,54413.35808136239
107,54497.08324958939
115,54497.08324958939
116,55197.46936841546
123,55226.7790409352
125,55233.5786429352
132,54413.35808136239
133,55233.5786429352
134,55233.5786429352
135,55233.5786429352
136,55233.5786429352
137,55233.5786429352
138,55233.5786429352
144,55234.90505366141
145,55234.90505366141
152,55236.1686799352
159,55236.75382625834
160,55236.75382625834
169,55855.82290571649
174,55855.82290571649
175,55855.82290571649
176,55855.82290571649
177,55855.82290571649
178,55855.82290571649
179,55855.82290571649
180,55855.82290571649
181,55855.82290571649
182,55855.82290571649
183,55855.82290571649
186,55855.82290571649
187,55994.47246446617
188,55994.47246446617
192,55994.47246446617
197,54497.08324958939
198,55994.47246446617
199,56222.628552854694
200,56222.628552854694
201,56222.628552854694
202,56222.628552854694
203,56222.628552854694
204,56222.628552854694
205,56222.628552854694
208,56222.628552854694
209,56222.628552854694
210,56222.628552854694
212,56222.628552854694
213,56222.628552854694
214,56222.628552854694
217,56223.995019444716
218,56223.995019444716
226,56241.365072767854
230,56457.15219205681
231,56457.15219205681
232,56457.15219205681
240,56457.15219205681
241,56457.15219205681
242,56457.15219205681
243,56457.15219205681
252,56617.24412263953
253,56617.24412263953
254,56617.24412263953
255,56617.24412263953
256,56617.24412263953
257,56617.24412263953
262,56617.24412263953
270,55855.82290571649
271,55855.82290571649
272,56617.24412263953
273,56617.24412263953
274,56617.24412263953
275,56617.24412263953
276,56619.89270497803
277,56672.483248042605
278,56672.483248042605
279,56672.483248042605
280,56871.61077016299
281,56871.61077016299
282,56958.5849895894
283,56958.5849895894
284,56958.5849895894
