search_time (s),config time (ms)
0,109621.86054136272
1,74495.70939936071
2,64609.264437360696
3,62845.22877349809
4,62219.4367315976
5,61614.92880125728
6,60367.018077388755
7,59622.96651479146
8,53002.28447484551
12,53002.28447484551
13,53057.26206585419
14,53569.205244927856
15,53569.205244927856
16,53569.205244927856
17,53569.205244927856
19,56035.51221592784
20,56035.51221592784
24,55509.375943670835
25,55509.375943670835
26,56421.84373443889
27,56421.84373443889
28,56425.32255471268
29,56425.32255471268
30,56425.32255471268
31,59029.1780948542
32,59029.1780948542
33,59029.1780948542
35,57937.17413167085
38,53002.28447484551
40,53002.28447484551
41,55532.34261467084
42,55532.34261467084
43,55532.34261467084
44,56030.70698492784
46,56767.989832388754
47,58891.629525712684
50,58875.21946171269
53,56772.79506338875
55,60367.316969498104
56,60371.82330838875
57,60371.82330838875
58,60371.82330838875
59,58892.95593643889
62,58899.75553843889
64,58899.75553843889
66,57960.14080267085
69,57926.435473854195
71,55518.765582670836
72,56430.12778571268
73,56430.12778571268
74,56430.12778571268
75,57926.435473854195
76,57926.435473854195
77,61401.6533018542
78,62096.04220092784
79,62096.04220092784
80,62100.84743192785
81,62100.84743192785
82,62100.84743192785
86,54233.64707884552
87,62130.48800998551
88,62166.059780201635
89,62176.243782201636
90,62176.243782201636
91,62176.243782201636
93,57903.46880285419
94,58497.01395592784
95,62320.23105959759
96,62320.23105959759
97,62320.23105959759
98,62465.87683493632
99,62479.05293771268
100,62479.05293771268
101,62479.05293771268
102,62479.05293771268
103,62483.858168712686
104,62483.858168712686
105,62483.858168712686
106,62483.858168712686
109,54233.64707884552
111,54233.64707884552
112,59611.33079492785
113,59611.33079492785
114,59611.33079492785
115,59611.33079492785
116,59611.33079492785
117,59611.33079492785
118,59006.2114238542
119,61434.009611854206
120,58880.02469271269
122,58880.02469271269
123,60348.61364238875
124,62491.98418143889
125,62491.98418143889
126,62495.463001712684
127,62495.463001712684
128,62498.78378343889
129,62498.78378343889
132,62480.37934843889
133,62502.26260371268
134,62502.26260371268
