search_time (s),config time (ms)
0,108445.1018695457
1,84074.71614897555
2,72661.37563323104
3,72661.37563323104
4,76360.08394094268
5,78725.72625494268
6,76783.64419737746
7,86283.4319322851
8,82172.46918606851
9,62113.33603088981
10,82054.90867410123
11,66450.09419294698
12,57270.18139197382
13,72661.37563323104
14,72661.37563323104
15,72661.37563323104
16,72661.37563323104
17,72661.37563323104
18,74585.00084246906
19,74585.00084246906
20,74585.00084246906
21,74585.00084246906
22,74585.00084246906
23,74645.81894823106
24,74645.81894823106
25,74645.81894823106
26,74645.81894823106
27,74645.81894823106
28,75317.20231210123
29,75317.20231210123
30,75317.20231210123
31,75317.20231210123
32,75317.20231210123
33,75317.20231210123
34,75317.20231210123
35,75317.20231210123
36,75317.20231210123
37,75317.20231210123
38,76360.08394094268
39,76360.08394094268
40,76360.08394094268
41,76360.08394094268
42,76360.08394094268
43,76360.08394094268
44,76360.08394094268
45,76360.08394094268
46,76360.08394094268
47,76360.08394094268
48,76783.64419737746
49,76783.64419737746
50,76783.64419737746
51,76783.64419737746
52,76783.64419737746
53,77077.94358123105
54,77077.94358123105
55,77077.94358123105
56,77077.94358123105
57,77077.94358123105
58,77676.97826310123
59,77676.97826310123
60,77676.97826310123
61,77676.97826310123
62,77676.97826310123
63,77715.35472194696
64,77715.35472194696
65,77715.35472194696
66,77715.35472194696
67,77715.35472194696
68,78725.72625494268
69,78725.72625494268
70,78725.72625494268
71,78725.72625494268
72,78725.72625494268
73,81172.19968537745
74,81172.19968537745
75,81172.19968537745
76,81172.19968537745
77,81172.19968537745
78,81494.51152923105
79,81494.51152923105
80,81494.51152923105
81,81494.51152923105
82,81494.51152923105
83,82054.90867410123
84,82054.90867410123
85,82054.90867410123
86,82054.90867410123
87,82054.90867410123
88,82131.92266994696
89,82131.92266994696
90,82131.92266994696
91,82131.92266994696
92,82131.92266994696
93,83094.71344394269
94,83094.71344394269
95,83094.71344394269
96,83094.71344394269
97,83094.71344394269
98,83925.97956949865
99,83925.97956949865
100,83925.97956949865
