search_time (s),config time (ms)
0,118751.0034055571
1,74353.42974737032
2,67252.2514268026
3,66119.13186527236
4,65133.94261810508
5,62119.49269538035
6,61712.76259174819
7,54608.30552970967
8,53073.80612301347
12,53073.80612301347
14,52968.65177598574
18,52968.65177598574
20,55526.882038013464
21,55526.882038013464
22,55526.882038013464
23,56399.45401148131
24,56404.31507948131
25,56404.31507948131
28,54210.13610298573
30,57929.04225065658
31,57942.41009465658
32,57942.41009465658
33,57966.59010901346
34,58901.96124248132
35,58901.96124248132
36,58901.96124248132
37,59037.81486701346
38,59037.81486701346
39,59037.81486701346
41,59280.10061232701
42,59280.10061232701
43,59280.10061232701
45,59263.51111632701
48,57919.65456665658
49,57951.79777865658
50,59263.51111632701
51,59263.51111632701
52,59275.239544327014
53,59275.239544327014
54,59291.829040327015
55,59291.829040327015
56,59291.829040327015
58,59287.920232784796
59,59292.781300784794
60,56782.45444932702
61,59512.11885819716
62,59512.11885819716
63,59512.11885819716
64,59512.11885819716
66,60014.73692927237
67,60014.73692927237
68,60014.73692927237
69,60014.73692927237
70,60712.70046570967
71,60712.70046570967
72,60712.70046570967
75,60713.41499004294
76,61611.26309710508
77,61961.21461319714
78,61961.21461319714
79,62107.87026638035
80,62107.87026638035
81,62107.87026638035
82,62116.24729438035
83,62116.24729438035
84,62261.49902579408
85,62261.49902579408
86,62261.49902579408
87,62261.49902579408
88,62419.34689138036
89,62419.34689138036
90,62419.34689138036
91,62419.34689138036
92,55498.721863656596
93,55498.721863656596
94,56794.18287732702
95,56794.18287732702
96,56794.18287732702
100,54210.13610298573
101,62496.981587481314
102,62503.84894748131
103,62503.84894748131
104,62508.710015481316
105,62508.710015481316
106,62508.710015481316
110,61422.62419801346
111,61422.62419801346
112,61422.62419801346
113,62573.35316602353
114,62573.35316602353
115,62573.35316602353
116,62573.35316602353
117,62573.35316602353
118,60684.382541709674
120,60684.382541709674
121,60684.382541709674
122,60684.382541709674
123,62875.12095732701
124,62875.12095732701
127,59276.191804784794
128,59276.191804784794
