search_time (s),config time (ms)
0,86506.62213460307
1,64901.60335397338
2,63803.863261210805
3,58787.09381021078
4,58032.93005913399
5,57343.082840893796
6,55873.55998501099
11,55872.48073810259
27,55872.48073810259
39,55873.55998501099
48,55902.18187385853
54,55902.18187385853
66,55902.18187385853
78,55903.261120766925
79,55903.261120766925
80,55903.261120766925
81,55903.261120766925
88,55903.261120766925
97,55903.261120766925
103,55903.261120766925
104,55903.261120766925
109,56560.86609141974
110,56560.86609141974
112,56560.86609141974
113,56560.86609141974
114,56560.86609141974
117,55903.261120766925
130,55903.261120766925
131,55903.261120766925
141,55903.261120766925
145,55903.261120766925
146,55903.261120766925
155,55903.261120766925
156,55903.261120766925
165,55903.261120766925
166,55903.261120766925
167,55903.261120766925
174,55903.261120766925
181,55903.261120766925
182,55903.261120766925
190,56561.81835187752
191,56561.81835187752
198,56561.81835187752
199,56561.81835187752
204,55903.261120766925
213,55903.261120766925
214,55903.261120766925
219,55903.261120766925
220,55903.261120766925
230,55903.261120766925
234,55903.261120766925
235,56561.81835187752
236,56561.81835187752
237,56561.81835187752
238,56561.81835187752
239,56561.81835187752
240,56561.81835187752
241,56561.81835187752
242,56561.81835187752
243,56561.81835187752
244,56561.81835187752
245,56561.81835187752
246,56561.81835187752
247,56561.81835187752
248,56561.81835187752
249,56561.81835187752
250,56561.81835187752
251,56561.81835187752
252,56561.81835187752
253,56561.81835187752
254,56561.81835187752
255,56561.81835187752
256,56561.81835187752
257,56561.81835187752
258,56561.81835187752
259,56561.81835187752
260,56561.81835187752
261,56561.81835187752
262,57176.199285047805
263,57176.199285047805
264,57176.199285047805
265,57176.199285047805
266,57176.199285047805
267,57176.199285047805
268,57176.199285047805
269,57176.199285047805
270,57176.199285047805
271,57343.082840893796
272,57343.082840893796
273,57343.082840893796
274,57343.082840893796
275,57343.082840893796
276,57343.082840893796
277,57343.082840893796
278,57343.082840893796
279,57343.082840893796
280,57343.082840893796
281,57343.082840893796
282,57696.54958272848
283,57696.54958272848
284,57696.54958272848
