search_time (s),config time (ms)
0,99263.85706157368
1,75208.548821525
2,74511.2233395737
3,71922.71062139607
4,64718.58356339606
5,63801.5211108476
6,62582.86925089656
7,60007.21215212006
8,53957.54573571699
9,53955.69696312006
13,53954.41484737158
17,53946.873980968514
52,53946.873980968514
75,53948.15609671699
107,53948.15609671699
126,53948.15609671699
127,53954.41484737158
138,53942.686587968514
155,53942.686587968514
156,53955.69696312006
157,53955.69696312006
158,53955.69696312006
159,53955.69696312006
160,53955.69696312006
161,53955.69696312006
162,53955.69696312006
176,53943.96870371699
192,53943.96870371699
204,53956.263619968515
205,53956.263619968515
206,53956.263619968515
220,53957.54573571699
224,53957.54573571699
225,53957.54573571699
226,53957.54573571699
227,53957.54573571699
228,53957.54573571699
229,53957.54573571699
230,53957.54573571699
231,53957.54573571699
232,53957.54573571699
233,53957.54573571699
234,54621.50526362775
235,54676.79425210627
236,54676.79425210627
237,54680.98164510627
238,54690.371284106266
239,54690.371284106266
240,54690.371284106266
241,54691.653399854746
242,54691.653399854746
243,54691.653399854746
244,54691.653399854746
245,54691.653399854746
246,54843.19770760309
247,54843.19770760309
248,54843.19770760309
249,54856.63512160309
250,54856.63512160309
251,54858.55406911264
252,54858.55406911264
253,55046.61635776754
254,55080.43913276754
255,55080.43913276754
256,55080.43913276754
257,55080.43913276754
258,55080.43913276754
259,55294.926969506756
260,55294.926969506756
261,55294.926969506756
262,55294.926969506756
263,55294.926969506756
