search_time (s),config time (ms)
0,97891.33865156863
1,61995.95564663061
2,54899.709636062886
3,54107.990558119454
4,53451.21529838421
16,53161.29211208101
34,53161.29211208101
41,53161.29211208101
48,53933.82772665949
49,53933.82772665949
64,54107.990558119454
70,54107.990558119454
71,54107.990558119454
72,54107.990558119454
73,54107.990558119454
74,54107.990558119454
75,54107.990558119454
76,54107.990558119454
83,54393.38875508101
91,54402.776439081004
96,54404.421807448074
97,54801.80755089003
98,54801.80755089003
101,54899.709636062886
102,54899.709636062886
103,54899.709636062886
111,55277.72661953977
118,55282.587687539766
123,54395.03412344807
130,54395.03412344807
131,55289.45504753977
132,55289.45504753977
134,55289.45504753977
135,55289.45504753977
136,55289.45504753977
137,55289.45504753977
138,55289.45504753977
139,55289.45504753977
140,55289.45504753977
150,54389.408595081004
156,54389.408595081004
163,55312.288823295705
169,55291.48655490595
179,55291.48655490595
188,55803.45937863061
189,55803.45937863061
195,54801.80755089003
200,55881.5356853842
205,55881.5356853842
209,55881.5356853842
211,55881.5356853842
212,55881.5356853842
219,56364.14811365948
220,56364.14811365948
223,56364.14811365948
224,56364.14811365948
225,56364.14811365948
226,56364.14811365948
229,56592.09434757659
231,56593.90829311945
232,56593.90829311945
234,56593.90829311945
235,56593.90829311945
236,56593.90829311945
242,55881.5356853842
245,56593.90829311945
246,56593.90829311945
247,56593.90829311945
249,56594.125854942766
250,56606.34309957659
251,56983.776090965155
252,56983.776090965155
253,56983.776090965155
254,56983.776090965155
255,56983.776090965155
256,57037.94312533673
257,57037.94312533673
258,57037.94312533673
259,57037.94312533673
260,57038.657917056764
261,57038.657917056764
262,57038.657917056764
263,57038.657917056764
264,57038.657917056764
265,57038.657917056764
266,57038.657917056764
267,57038.657917056764
268,57038.657917056764
269,57287.72528589002
270,57287.72528589002
271,57287.72528589002
272,57287.72528589002
273,57287.72528589002
274,57287.72528589002
275,57287.72528589002
276,57287.72528589002
277,57287.72528589002
278,57301.112352804936
279,57301.112352804936
280,57355.52260607323
281,57356.61461670617
