search_time (s),config time (ms)
0,79515.39383167915
1,67139.67570567917
2,64758.85102450154
3,58316.58112035868
4,57756.00951254962
5,54152.11588598234
9,54150.83377023387
22,54150.83377023387
32,54150.83377023387
40,54150.83377023387
51,54150.83377023387
52,54150.83377023387
53,54150.83377023387
54,54150.83377023387
61,54152.11588598234
66,54152.11588598234
74,54884.94143437162
75,54884.94143437162
76,54884.94143437162
83,54884.94143437162
84,54884.94143437162
85,54884.94143437162
86,54884.94143437162
89,55394.009873433606
97,55394.009873433606
98,55394.009873433606
99,55394.009873433606
109,55394.30876554296
118,55394.30876554296
119,55394.30876554296
120,55394.30876554296
127,55535.168690188555
128,55535.168690188555
129,55535.168690188555
130,55535.168690188555
139,55552.39430720421
142,55552.39430720421
146,55552.39430720421
154,55543.00466820421
158,55543.00466820421
166,55544.85344080114
178,55544.85344080114
179,55544.85344080114
189,55552.39430720421
190,55552.39430720421
191,55552.39430720421
197,55552.39430720421
202,55552.39430720421
210,55552.39430720421
215,55552.39430720421
216,55552.39430720421
221,55552.39430720421
224,55552.39430720421
226,55552.39430720421
231,55553.67642295269
232,55553.67642295269
238,55538.81727520421
241,55538.81727520421
242,55553.67642295269
243,55554.24307980114
244,55554.24307980114
245,55554.24307980114
246,55554.24307980114
247,55554.24307980114
248,55554.24307980114
249,55555.52519554961
250,55555.52519554961
251,55555.52519554961
252,55555.52519554961
253,55561.78394620421
254,55561.78394620421
255,55561.78394620421
256,55561.78394620421
257,55561.78394620421
258,55561.78394620421
259,55561.78394620421
260,55561.78394620421
261,55563.63271880114
262,55563.63271880114
263,55620.07036112741
264,55620.07036112741
265,55620.07036112741
266,55620.07036112741
267,55620.07036112741
268,55620.07036112741
269,55620.07036112741
270,55620.07036112741
271,55620.07036112741
272,55621.91913372434
273,55621.91913372434
274,55621.91913372434
275,55621.91913372434
276,55621.91913372434
277,55621.91913372434
278,55621.91913372434
279,55621.91913372434
280,55621.91913372434
281,55621.91913372434
282,55621.91913372434
283,55621.91913372434
284,55621.91913372434
