search_time (s),config time (ms)
0,162637.1867514485
1,119784.17829844853
2,113887.79276811046
3,113707.67052811048
4,107700.4712045956
5,106760.67171720602
6,99930.80824456157
7,99880.47536720603
9,99864.34773420602
12,96463.80866820602
27,96463.80866820602
33,96289.26645572936
43,96289.26645572936
53,96463.80866820602
55,96463.80866820602
60,96463.80866820602
75,97320.53422351972
80,97361.7852955956
90,97361.7852955956
104,97326.03537084194
112,96470.36870720603
119,96470.36870720603
129,97319.47533184194
138,98290.92742739474
148,98297.48746639474
153,98297.48746639474
163,98304.04750539473
170,99848.22010120602
171,99848.22010120602
176,99854.78014020603
177,99854.78014020603
181,97320.53422351972
182,99854.78014020603
183,99854.78014020603
191,99833.41050972935
197,99856.72880352825
198,99856.72880352825
204,96470.36870720603
210,96470.36870720603
216,98297.48746639474
217,98297.48746639474
226,99863.28884252826
228,99864.34773420602
229,99864.34773420602
230,99864.34773420602
231,99864.34773420602
232,99864.34773420602
233,99869.84888152825
234,99869.84888152825
235,99870.90777320603
236,99870.90777320603
237,99870.90777320603
238,99870.90777320603
239,99870.90777320603
240,99870.90777320603
241,99870.90777320603
242,99870.90777320603
243,99870.90777320603
244,99870.90777320603
245,99870.90777320603
246,99872.85643652825
247,99872.85643652825
248,99879.41647552825
249,99879.41647552825
250,99881.33217467486
251,99930.80824456157
252,99930.80824456157
253,99930.80824456157
254,101129.18097595114
255,101129.18097595114
256,101129.18097595114
257,102220.80977875028
258,105187.25141039475
259,105191.18397256159
260,105203.37904339474
261,105203.37904339474
262,105203.37904339474
263,105203.37904339474
264,105203.37904339474
265,105203.37904339474
266,105209.93908239475
267,105209.93908239475
268,105209.93908239475
269,105209.93908239475
270,105210.79588986357
271,105210.79588986357
272,105210.79588986357
273,105210.79588986357
274,105210.79588986357
275,105257.21533875029
276,105257.21533875029
277,105260.27195975029
278,105260.27195975029
279,106460.51500695116
280,106460.51500695116
281,106460.51500695116
282,106540.13867656158
283,106540.13867656158
284,106540.13867656158
285,106548.6473788838
286,106744.54408420602
