op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,3212.738,1135.921,0.062,64.000,58.000,64.142,175.858,360.000
dec-self-attention,3750.944,5066.586,64.000,64.000,8.000,168.129,0.000,300.000
dec-mlp,3646.660,4292.774,64.000,64.000,16.000,256.128,0.000,220.000
dec-post-process,10710.287,9384.823,64.000,-0.031,50.000,864.332,1075.668,0.000
