data_size(MB),time(ms)
10,0.717
60,5.028
100,7.837
410,26.914
38,2.649
5,1.091
210,13.988
27,2.036
40,3.404
110,8.523
21,1.726
13,1.505
20,0.988
120,9.376
200,14.026
820,46.776
76,6.266
420,24.171
54,4.561
80,6.399
220,12.895
43,3.838
240,16.838
400,26.135
1640,1000000000.000
152,11.802
840,47.991
108,8.379
160,11.784
440,25.288
86,6.860
480,33.274
800,55.101
3080,1000000000.000
304,21.225
1680,1000000000.000
216,12.666
263,18.365
880,50.185
172,13.315
