op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,391.579,1889.801,0.031,32.000,208.000,32.000,88.000,700.000
dec-self-attention,2469.349,5592.871,32.000,32.000,32.000,192.067,27.933,440.000
dec-mlp,2506.351,4978.180,32.000,32.000,64.000,320.065,39.935,400.000
dec-post-process,18668.842,20228.672,32.000,-0.016,200.000,1632.167,2447.833,0.000
