op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,1005.363,568.533,0.016,16.000,58.000,16.037,43.963,200.000
dec-self-attention,1357.794,1397.562,16.000,16.000,8.000,42.036,17.964,140.000
dec-mlp,1066.494,1183.319,16.000,16.000,16.000,64.034,0.000,80.000
dec-post-process,2832.842,2443.457,16.000,-0.008,50.000,216.085,283.915,0.000
