op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,1239.824,647.163,0.031,32.000,33.000,32.072,87.928,180.000
dec-self-attention,1526.880,1746.607,32.000,32.000,4.000,66.067,0.000,160.000
dec-mlp,1243.496,1496.649,32.000,32.000,8.000,96.065,0.000,100.000
dec-post-process,3062.248,3142.357,32.000,-0.016,25.000,232.167,227.833,0.000
