data_size(MB),time(ms)
10,0.540
60,5.272
100,8.386
410,33.171
38,2.679
210,17.241
27,1.997
110,9.150
21,1.642
13,1.500
20,0.769
120,10.237
200,16.516
820,50.464
76,6.588
420,26.185
54,4.761
80,6.747
220,13.926
43,3.868
40,0.984
240,20.231
400,32.458
1640,100.225
152,12.914
840,51.704
108,8.990
160,13.291
440,27.370
86,7.378
480,40.018
800,65.815
3280,199.810
304,25.531
398,24.850
1680,102.725
216,13.665
320,26.086
880,54.156
172,14.589
