search_time (s),config time (ms)
0,33429.77580591492
1,28678.848547914924
2,22381.968527348
3,16790.25245652491
4,16625.48226945715
5,15361.651892290209
6,14919.528120004312
9,14910.249345004311
24,14910.249345004311
37,14911.971636937338
38,14911.971636937338
56,14919.528120004312
57,14919.528120004312
65,14919.528120004312
66,14919.528120004312
72,14920.591979095918
73,14920.591979095918
81,14919.528120004312
89,14920.591979095918
95,14919.528120004312
96,14920.591979095918
97,14920.591979095918
98,14920.591979095918
105,14920.591979095918
106,14920.591979095918
107,14920.591979095918
113,14920.591979095918
114,14920.591979095918
115,14920.591979095918
120,14920.591979095918
121,14920.591979095918
122,14920.591979095918
123,14920.591979095918
124,14920.591979095918
133,14921.250411937337
134,14921.250411937337
143,14921.250411937337
150,14921.250411937337
158,14921.250411937337
159,14921.250411937337
160,14921.250411937337
167,14922.314271028943
172,14922.314271028943
173,14922.314271028943
177,14922.314271028943
178,14922.314271028943
179,14922.314271028943
185,14935.27893721444
193,14935.27893721444
205,14935.27893721444
208,14935.27893721444
212,14935.27893721444
220,14936.602971214441
228,14944.55771221444
233,14944.55771221444
234,14944.55771221444
235,14944.55771221444
243,14944.55771221444
244,14944.55771221444
245,14944.55771221444
246,14944.55771221444
247,14945.621571306046
248,14945.621571306046
249,14945.621571306046
250,14945.621571306046
251,14945.621571306046
252,14945.621571306046
253,14945.621571306046
254,14945.621571306046
255,14945.621571306046
256,15176.574736228795
257,15176.574736228795
258,15177.243932046475
259,15177.243932046475
260,15177.243932046475
261,15177.243932046475
262,15177.243932046475
263,15177.243932046475
264,15180.448479504254
265,15180.448479504254
266,15311.649222228794
267,15311.649222228794
268,15311.649222228794
269,15311.649222228794
270,15311.649222228794
271,15312.318418046474
272,15312.318418046474
273,15312.318418046474
274,15312.318418046474
275,15312.318418046474
276,15315.522965504253
277,15315.522965504253
278,15315.522965504253
279,15315.522965504253
280,15315.522965504253
281,15316.033170046474
282,15316.033170046474
283,15316.033170046474
284,15316.033170046474
285,15316.033170046474
286,15316.033170046474
