search_time (s),config time (ms)
0,28535.771011026958
1,19411.234548628618
2,17264.96679588547
3,16310.267798317756
4,15476.276746227646
5,15476.276746227646
6,16783.190493998223
7,24729.980403998226
8,15476.276746227646
9,15476.276746227646
10,15476.276746227646
11,15476.276746227646
12,15476.276746227646
13,15476.276746227646
14,15476.276746227646
15,15476.276746227646
16,15476.276746227646
17,15476.276746227646
18,16310.267798317756
19,16310.267798317756
20,16310.267798317756
21,16310.267798317756
22,16310.267798317756
23,16310.267798317756
24,16310.267798317756
25,16310.267798317756
26,16310.267798317756
27,16310.267798317756
28,16666.724338659293
29,16666.724338659293
30,16666.724338659293
31,16666.724338659293
32,16666.724338659293
33,16666.724338659293
34,16666.724338659293
35,16666.724338659293
36,16666.724338659293
37,16666.724338659293
38,16783.190493998223
39,16783.190493998223
40,16783.190493998223
41,16783.190493998223
42,16783.190493998223
43,17014.35621393458
44,17014.35621393458
45,17014.35621393458
46,17014.35621393458
47,17014.35621393458
48,17264.96679588547
49,17264.96679588547
50,17264.96679588547
51,17264.96679588547
52,17264.96679588547
53,19411.234548628618
54,19411.234548628618
55,19411.234548628618
56,19411.234548628618
57,19411.234548628618
58,19411.234548628618
59,19411.234548628618
60,19411.234548628618
61,19411.234548628618
62,19411.234548628618
63,19411.234548628618
64,19411.234548628618
65,19411.234548628618
66,19411.234548628618
67,18837.451368998227
68,17395.410826227646
69,17395.410826227646
70,17395.410826227646
71,17395.410826227646
72,17395.410826227646
73,18257.82370231776
74,18257.82370231776
75,18257.82370231776
76,18257.82370231776
77,16783.190493998223
78,16783.190493998223
79,16783.190493998223
80,16783.190493998223
81,17014.35621393458
82,17014.35621393458
83,17014.35621393458
84,17264.96679588547
85,17264.96679588547
86,17264.96679588547
87,18632.780477659297
88,18632.780477659297
89,18632.780477659297
90,18837.451368998227
91,18837.451368998227
92,18837.451368998227
93,18837.451368998227
94,19215.863113934585
95,19215.863113934585
96,19215.863113934585
97,19215.863113934585
98,19215.863113934585
99,19314.544906227653
100,18837.451368998227
