op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,2606.201,1241.302,0.062,80.000,41.250,80.142,239.858,300.000
dec-self-attention,3415.632,4918.957,80.000,80.000,6.250,172.129,0.000,280.000
dec-mlp,3084.850,3473.902,80.000,80.000,12.500,195.594,4.406,320.000
dec-post-process,6441.402,9260.559,80.000,0.000,31.250,480.332,439.668,0.000
