op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,1624.393,496.054,0.008,16.000,66.000,16.019,23.981,220.000
dec-self-attention,1275.682,2058.458,16.000,16.000,16.000,36.520,43.480,60.000
dec-mlp,909.233,983.715,16.000,16.000,32.000,48.019,11.981,80.000
dec-post-process,1604.319,1489.162,16.000,0.000,50.000,66.044,13.956,0.000
