op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,2830.553,1613.140,0.031,64.000,116.000,64.072,235.928,540.000
dec-self-attention,3893.518,4683.018,64.000,64.000,32.000,180.067,79.933,240.000
dec-mlp,4545.975,5615.091,64.000,64.000,64.000,256.065,0.000,120.000
dec-post-process,7178.307,7532.358,64.000,-0.016,100.000,464.167,475.833,0.000
