op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,1055.241,464.296,0.008,8.000,58.000,8.019,11.981,200.000
dec-self-attention,1302.862,1190.519,8.000,8.000,8.000,21.020,38.980,80.000
dec-mlp,842.714,797.415,8.000,8.000,16.000,11.988,0.000,40.000
dec-post-process,1500.416,1466.227,8.000,0.000,50.000,108.044,111.956,0.000
