op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,1320.362,984.764,0.016,16.000,108.000,16.037,63.963,380.000
dec-self-attention,1832.008,2260.017,16.000,16.000,16.000,60.036,39.964,160.000
dec-mlp,1690.960,2035.666,16.000,16.000,32.000,96.034,0.000,100.000
dec-post-process,5182.791,4914.713,16.000,0.000,100.000,416.085,643.915,0.000
