op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,11044.598,4337.025,0.062,160.000,270.000,-879.898,879.898,1300.000
dec-self-attention,18358.231,23486.328,160.000,160.000,100.000,628.129,191.871,920.000
dec-mlp,22210.789,29324.579,160.000,160.000,200.000,960.128,0.000,1000.000
dec-post-process,29453.135,43104.172,160.000,0.000,250.000,1760.332,2219.668,0.000
