op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,1457.214,1137.257,0.016,32.000,116.000,32.037,107.963,420.000
dec-self-attention,2065.372,2377.701,32.000,32.000,32.000,90.036,69.964,120.000
dec-mlp,2337.408,2882.528,32.000,32.000,64.000,128.034,0.000,120.000
dec-post-process,3571.701,3854.275,32.000,0.000,100.000,232.085,227.915,0.000
