op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,2233.791,1023.245,0.062,64.000,33.000,64.142,195.858,180.000
dec-self-attention,2350.378,2751.064,64.000,64.000,4.000,132.129,7.871,300.000
dec-mlp,2369.356,2678.490,64.000,64.000,8.000,152.100,0.000,220.000
dec-post-process,5832.672,5149.984,64.000,0.000,25.000,464.332,475.668,0.000
