op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,986.147,1117.849,0.008,10.000,135.000,10.019,9.981,460.000
dec-self-attention,1390.934,1991.224,10.000,10.000,25.000,38.020,41.980,60.000
dec-mlp,1197.767,1455.593,10.000,10.000,50.000,5.973,0.000,60.000
dec-post-process,2753.973,3061.438,10.000,0.000,125.000,210.044,249.956,0.000
