op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,2919.102,1456.499,0.031,40.000,135.000,40.072,139.928,580.000
dec-self-attention,4341.507,7854.748,40.000,40.000,25.000,152.067,7.933,260.000
dec-mlp,4448.843,5553.246,40.000,40.000,50.000,240.065,0.000,200.000
dec-post-process,10914.278,11412.668,40.000,0.000,125.000,840.167,1179.833,0.000
