data_size(MB),time(ms)
8,0.627
48,2.900
80,4.737
408,23.299
30,1.931
208,11.947
21,1.462
11,0.856
108,6.295
16,1.177
24,1.570
58,3.478
96,5.623
160,9.242
816,46.392
60,3.577
416,23.752
42,2.606
64,3.820
216,12.410
33,2.058
116,6.763
32,2.005
192,11.040
320,18.291
1632,92.646
120,6.970
832,47.319
84,4.933
128,7.687
400,22.872
66,3.914
232,13.330
384,21.917
640,36.409
3136,177.774
240,13.756
1664,94.488
52,3.160
256,14.677
132,7.656
464,26.487
