op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,8984.900,3418.159,0.062,128.000,216.000,-703.890,703.890,920.000
dec-self-attention,13964.462,17823.267,128.000,128.000,64.000,496.129,323.871,620.000
dec-mlp,16210.413,21309.996,128.000,128.000,128.000,768.128,111.872,780.000
dec-post-process,24768.162,34694.767,128.000,0.000,200.000,1728.332,2251.668,0.000
