op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,1615.620,735.950,0.031,32.000,58.000,32.072,87.928,280.000
dec-self-attention,2025.223,2445.745,32.000,32.000,8.000,84.067,0.000,240.000
dec-mlp,1882.648,2157.164,32.000,32.000,16.000,128.065,0.000,120.000
dec-post-process,5473.900,4829.073,32.000,0.000,50.000,400.135,519.865,0.000
