data_size(MB),time(ms)
10,0.554
60,5.265
100,9.077
410,33.312
38,2.796
210,17.338
27,2.326
110,9.220
21,1.722
30,2.181
20,0.817
120,10.395
200,16.648
820,50.712
76,6.652
420,27.255
54,4.930
80,6.757
220,14.392
43,3.968
40,1.126
240,20.247
400,33.871
1640,100.626
152,12.946
840,51.966
108,9.051
160,13.331
440,28.013
86,7.515
480,40.591
800,66.072
3280,200.355
304,25.725
1680,103.475
216,13.722
320,26.215
830,51.234
172,15.720
195,5.058
