op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,5620.337,2685.404,0.062,128.000,116.000,128.142,411.858,460.000
dec-self-attention,7817.698,9791.088,128.000,128.000,32.000,360.129,219.871,400.000
dec-mlp,8880.329,11046.553,128.000,128.000,64.000,416.068,43.932,480.000
dec-post-process,13860.273,15177.774,128.000,0.000,100.000,928.332,1031.668,0.000
