op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,378.036,1879.358,0.031,32.000,208.000,32.000,108.000,680.000
dec-self-attention,2518.272,5479.097,32.000,32.000,32.000,192.067,67.933,420.000
dec-mlp,2498.055,4988.194,32.000,32.000,64.000,320.065,39.935,360.000
dec-post-process,18641.472,20101.404,32.000,0.000,200.000,1632.167,2427.833,0.000
