op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,1239.443,955.820,0.008,16.000,116.000,16.019,23.981,420.000
dec-self-attention,1438.951,1401.281,16.000,16.000,32.000,45.020,34.980,80.000
dec-mlp,1351.500,1572.323,16.000,16.000,64.000,64.019,0.000,80.000
dec-post-process,1857.996,2229.118,16.000,0.000,100.000,116.044,103.956,0.000
