data_size(MB),time(ms)
10,0.858
60,8.487
100,11.578
410,16.960
38,4.538
210,9.043
27,3.471
110,12.144
21,2.583
30,3.495
20,1.195
120,16.708
200,10.417
820,33.345
76,11.148
420,17.297
54,7.926
80,8.716
220,9.425
43,6.950
40,1.870
240,11.753
400,16.331
1640,66.283
152,21.105
840,34.321
108,11.680
160,11.962
440,18.255
86,12.487
480,23.468
800,38.878
3280,1000000000.000
304,15.071
1680,68.477
216,9.000
320,13.141
830,33.810
172,24.011
195,20.987
