op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,381.136,1708.841,0.016,16.000,208.000,16.000,64.000,640.000
dec-self-attention,1335.859,3114.462,16.000,16.000,32.000,96.036,83.964,240.000
dec-mlp,1307.344,2503.538,16.000,16.000,64.000,160.034,0.000,140.000
dec-post-process,9612.989,10419.178,16.000,0.000,200.000,816.085,1263.915,0.000
