op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,1172.256,303.650,0.008,10.000,41.250,10.019,29.981,120.000
dec-self-attention,1718.903,2309.847,10.000,10.000,6.250,21.520,58.480,20.000
dec-mlp,850.058,943.089,10.000,10.000,12.500,13.485,0.000,60.000
dec-post-process,1607.704,1257.086,10.000,-0.004,31.250,60.044,39.956,0.000
