op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,1034.975,961.018,0.008,16.000,116.000,16.019,23.981,420.000
dec-self-attention,1684.332,1542.330,16.000,16.000,32.000,45.020,34.980,80.000
dec-mlp,1348.734,1570.988,16.000,16.000,64.000,-4.042,4.042,60.000
dec-post-process,1841.784,2228.975,16.000,0.000,100.000,116.044,103.956,0.000
