op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,1558.495,291.252,0.008,10.000,41.250,10.019,29.981,120.000
dec-self-attention,1362.514,2493.238,10.000,10.000,6.250,21.520,58.480,20.000
dec-mlp,888.395,887.442,10.000,10.000,12.500,30.019,0.000,60.000
dec-post-process,1731.539,1413.918,10.000,0.000,31.250,60.044,39.956,0.000
