op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,1880.407,1136.589,0.031,64.000,66.000,64.072,195.928,380.000
dec-self-attention,2389.812,2766.275,64.000,64.000,16.000,146.067,93.933,240.000
dec-mlp,2618.170,3217.793,64.000,64.000,32.000,192.065,0.000,160.000
dec-post-process,3787.804,4119.539,64.000,0.000,50.000,264.167,175.833,0.000
