data_size(MB),time(ms)
8,0.536
48,5.217
80,8.564
408,42.385
30,3.378
208,21.861
21,2.442
11,1.541
108,11.452
16,1.986
24,2.809
58,6.335
96,13.753
160,12.879
816,84.154
60,8.676
416,43.206
42,6.158
64,5.222
216,22.673
33,4.913
116,12.325
32,3.629
192,27.313
320,33.348
1632,167.809
120,17.085
832,85.761
84,11.987
128,13.575
400,41.557
66,9.488
232,24.425
384,53.975
640,89.190
3136,431.367
240,34.007
1664,171.045
52,7.585
256,36.324
132,18.937
464,48.132
