op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,2412.128,1184.988,0.031,32.000,108.000,32.072,87.928,460.000
dec-self-attention,3367.472,4669.666,32.000,32.000,16.000,120.067,0.000,320.000
dec-mlp,3234.386,3857.183,32.000,32.000,32.000,192.065,0.000,180.000
dec-post-process,9944.916,9391.499,32.000,0.000,100.000,832.167,1207.833,0.000
