op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,2266.407,1883.030,0.016,32.000,216.000,32.037,107.963,720.000
dec-self-attention,3527.975,4255.390,32.000,32.000,64.000,124.036,55.964,220.000
dec-mlp,4200.602,5323.172,32.000,32.000,128.000,192.034,0.000,180.000
dec-post-process,6717.682,7893.372,32.000,0.000,200.000,432.085,607.915,0.000
