op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,381.517,2205.420,0.062,64.000,208.000,64.000,216.000,780.000
dec-self-attention,5437.708,11893.463,64.000,64.000,32.000,384.129,95.871,740.000
dec-mlp,5035.686,10473.824,64.000,64.000,64.000,640.128,19.872,540.000
dec-post-process,36815.882,37150.335,64.000,-0.031,200.000,3136.276,4843.724,0.000
