op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,971.413,567.102,0.016,16.000,58.000,16.037,43.963,200.000
dec-self-attention,1320.457,1396.656,16.000,16.000,8.000,42.036,17.964,140.000
dec-mlp,1069.021,1182.032,16.000,16.000,16.000,64.034,0.000,80.000
dec-post-process,2831.078,2419.472,16.000,0.000,50.000,216.085,263.915,0.000
