op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,1120.520,673.771,0.016,32.000,66.000,32.037,87.963,280.000
dec-self-attention,1463.270,1545.572,32.000,32.000,16.000,73.036,26.964,120.000
dec-mlp,1431.370,1992.893,32.000,32.000,32.000,96.034,0.000,100.000
dec-post-process,2274.370,2244.282,32.000,0.000,50.000,132.085,87.915,0.000
