op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,1619.434,735.569,0.031,32.000,58.000,32.072,107.928,280.000
dec-self-attention,2027.988,2437.925,32.000,32.000,8.000,84.067,0.000,200.000
dec-mlp,1876.879,2150.106,32.000,32.000,16.000,128.065,0.000,100.000
dec-post-process,5413.055,4863.977,32.000,-0.016,50.000,432.167,607.833,0.000
