op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,887.251,494.528,0.016,20.000,41.250,20.037,59.963,160.000
dec-self-attention,1293.945,1544.476,20.000,20.000,6.250,43.036,16.964,100.000
dec-mlp,915.051,1232.290,20.000,20.000,12.500,60.034,0.000,80.000
dec-post-process,1919.937,1885.509,20.000,0.000,31.250,120.085,59.915,0.000
