op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,5835.390,2006.721,0.062,80.000,135.000,-439.878,439.878,540.000
dec-self-attention,8972.359,14007.807,80.000,80.000,25.000,304.129,115.871,460.000
dec-mlp,8557.367,10652.399,80.000,80.000,50.000,398.083,61.917,480.000
dec-post-process,20612.335,24437.761,80.000,-0.031,125.000,1680.332,2319.668,0.000
