data_size(MB),time(ms)
10,0.817
60,4.083
100,6.713
410,27.533
38,2.733
210,14.324
27,2.019
110,8.479
21,1.510
30,2.131
20,1.421
120,8.025
200,13.661
820,55.094
76,5.209
420,28.409
54,3.738
80,5.481
220,15.028
43,3.030
40,2.530
240,16.190
400,26.871
1640,110.279
152,10.258
840,56.302
108,7.272
160,10.779
440,29.517
86,5.816
480,32.238
800,53.473
3280,1000000000.000
304,20.737
1680,111.958
216,14.591
320,21.563
830,55.493
172,11.725
195,13.680
